"","date","timestamp","name","type","id","test","url","locale","startDateTime","startTBD","endDateTime","localDate","localTime","dateTime","dateTBD","dateTBA","timeTBA","noSpecificTime","code","timezone","spanMultipleDays","id","name","description","staticUrl","info","info"
"18","2018-11-08","2018-11-08_08.24.14","Dallas Cowboys vs. Tampa Bay Buccaneers","event","vvG1YZ4FK4U6Ou",FALSE,"https://www.ticketmaster.com/dallas-cowboys-vs-tampa-bay-buccaneers-arlington-texas-12-23-2018/event/0C005484D5D8780D","en-us",NA,FALSE,NA,"2018-12-23","12:00:00","2018-12-23T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Chicago",FALSE,"4635","SEATGEEK","SEATGEEK / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/dal/85312s.gif",NA,NA
"19","2018-11-08","2018-11-08_08.24.14","Chicago Bears vs. Los Angeles Rams","event","vv1A7ZAoYGkdrfpgo",FALSE,"https://www.ticketmaster.com/chicago-bears-vs-los-angeles-rams-chicago-illinois-12-09-2018/event/04005470DE516D51","en-us","2018-04-20T01:00:00Z",FALSE,"2018-12-09T19:00:00Z","2018-12-09","12:00:00","2018-12-09T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch1/5090s.gif","There is a 14 ticket limit per household.","Wheelchair seating is available for each home game through Ticketmaster. Should the wheelchair seating allocation through Ticketmaster become exhausted, fans with disabilities are encouraged to proceed with the purchase of conventional seating - if available - then call the Bears Ticket Office at 847.615.BEAR(2327) to arrange an exchange."
"20","2018-11-08","2018-11-08_08.24.14","Los Angeles Rams vs. San Francisco 49ers","event","vvG1IZ4kDLAPsu",FALSE,"https://www.ticketmaster.com/los-angeles-rams-vs-san-francisco-los-angeles-california-12-30-2018/event/0A00546EDF165C4D","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-30T21:25:00Z","2018-12-30","13:25:00","2018-12-30T21:25:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/wes/70057s.gif",NA,NA
"21","2018-11-08","2018-11-08_08.24.14","Detroit Lions vs. Los Angeles Rams","event","vv17OZ4kGkTIVExU",FALSE,"https://www.ticketmaster.com/detroit-lions-vs-los-angeles-rams-detroit-michigan-12-02-2018/event/0800546FE8D278B6","en-us","2018-07-25T14:00:00Z",FALSE,"2018-12-02T19:00:00Z","2018-12-02","13:00:00","2018-12-02T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/det/29012s.gif","There is an overall 10 ticket limit on this event.","Accessible seating is available for wheelchairs and companions as well as limited mobility. There is a 4 ticket limit for all accessible seating (2 wheelchair, 2 companions max), unless otherwise posted. All accessible patrons, including limited mobility, should purchase up to 2 wheelchair seats as their seat and up to 2 companion seats. Additional companion seats are available through the box office by calling (313) 262-2167."
"22","2018-11-08","2018-11-08_08.24.14","Arizona Cardinals vs. Los Angeles Rams","event","1Av0Z4kGkD7ifOW",FALSE,"https://www.ticketmaster.com/arizona-cardinals-vs-los-angeles-rams-glendale-arizona-12-23-2018/event/1900546EC4B1483D","en-us","2018-07-21T17:00:00Z",FALSE,"2018-12-23T18:05:00Z","2018-12-23","14:05:00","2018-12-23T21:05:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Phoenix",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/mtn/32276s.gif",NA,NA
"23","2018-11-08","2018-11-08_08.24.14","Kansas City Chiefs at Los Angeles Rams","event","Z7r9jZ1Ae837o",FALSE,"http://www.ticketsnow.com/InventoryBrowse/TicketList.aspx?PID=2412111","en-us","1900-01-01T06:00:00Z",FALSE,"2018-11-20T01:15:00Z","2018-11-19","19:15:00","2018-11-20T01:15:00Z",FALSE,FALSE,FALSE,FALSE,"onsale",NA,FALSE,NA,NA,NA,NA,NA,NA
"24","2018-11-08","2018-11-08_08.24.14","Oakland Raiders vs. Los Angeles Chargers","event","G5vYZ4kTk29Yx",FALSE,"https://www.ticketmaster.com/oakland-raiders-vs-los-angeles-chargers-oakland-california-11-11-2018/event/1C00546FC63D7C22","en-us","2018-04-20T00:00:00Z",FALSE,"2018-11-11T22:05:00Z","2018-11-11","13:05:00","2018-11-11T21:05:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/nca/82218s.gif",NA,"* ADA seats are all seats in rows 1A, 7A, 37A, 38A"
"25","2018-11-08","2018-11-08_08.24.14","New Orleans Saints vs. Philadelphia Eagles","event","G5viZ4F6WB4xr",FALSE,"https://www.ticketmaster.com/new-orleans-saints-vs-philadelphia-eagles-new-orleans-louisiana-11-18-2018/event/1B005481FDE9589E","en-us",NA,FALSE,NA,"2018-11-18","12:00:00","2018-11-18T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Chicago",FALSE,"4635","SEATGEEK","SEATGEEK / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/scs/39707s.gif",NA,NA
"26","2018-11-08","2018-11-08_08.24.14","Dallas Cowboys vs. Philadelphia Eagles","event","vvG1YZ4FK4VEO5",FALSE,"https://www.ticketmaster.com/dallas-cowboys-vs-philadelphia-eagles-arlington-texas-12-09-2018/event/0C005484D5D2780B","en-us",NA,FALSE,NA,"2018-12-09","15:25:00","2018-12-09T21:25:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Chicago",FALSE,"4635","SEATGEEK","SEATGEEK / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/dal/85312s.gif",NA,NA
"27","2018-11-08","2018-11-08_08.24.14","Atlanta Falcons vs. Dallas Cowboys","event","vvG1zZ46e154S9",FALSE,"https://www.ticketmaster.com/atlanta-falcons-vs-dallas-cowboys-atlanta-georgia-11-18-2018/event/0E0054708A2D5CD7","en-us","2018-08-23T19:00:00Z",FALSE,"2018-11-18T19:00:00Z","2018-11-18","13:00:00","2018-11-18T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/atl/81420s.gif",NA,NA
"28","2018-11-08","2018-11-08_08.24.14","Seattle Seahawks vs. Green Bay Packers","event","vvG1HZ4kEa84zf",FALSE,"https://www.ticketmaster.com/seattle-seahawks-vs-green-bay-packers-seattle-washington-11-15-2018/event/0F005469C9415E14","en-us","2018-04-20T00:00:00Z",FALSE,"2018-11-16T01:20:00Z","2018-11-15","17:20:00","2018-11-16T01:20:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/sea/77629s.gif","There is an overall 6 ticket limit for this event.",NA
"29","2018-11-08","2018-11-08_08.24.14","Minnesota Vikings vs. Green Bay Packers","event","vv16kZAoY0vZA867v7",FALSE,"https://www.ticketmaster.com/minnesota-vikings-vs-green-bay-packers-minneapolis-minnesota-11-25-2018/event/06005470901F6303","en-us","2018-07-19T15:00:00Z",FALSE,"2018-11-26T01:20:00Z","2018-11-25","19:20:00","2018-11-26T01:20:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch3/79648s.gif","There is an overall 8 ticket limit for this event.",NA
"30","2018-11-08","2018-11-08_08.24.14","Tennessee Titans vs. New England Patriots","event","G5viZ4kEn7uoN",FALSE,"https://www.ticketmaster.com/tennessee-titans-vs-new-england-patriots-nashville-tennessee-11-11-2018/event/1B005469EA10D463","en-us","2018-04-20T00:00:00Z",FALSE,"2018-11-11T19:00:00Z","2018-11-11","12:00:00","2018-11-11T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/scs/72311s.gif","There is an overall 4 ticket limit for this event.",NA
"31","2018-11-08","2018-11-08_08.24.14","Jacksonville Jaguars vs. Pittsburgh Steelers","event","1AeFZ4kGkH5k5zf",FALSE,"https://www.ticketmaster.com/jacksonville-jaguars-vs-pittsburgh-steelers-jacksonville-florida-11-18-2018/event/2200546F0B18BE14","en-us","2018-04-20T00:00:00Z",FALSE,"2018-11-18T19:00:00Z","2018-11-18","13:00:00","2018-11-18T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/fl2/70008s.gif","There is an overall 4 ticket limit for this event.",NA
"32","2018-11-08","2018-11-08_08.24.14","Carolina Panthers vs. Seattle Seahawks","event","vvG1zZ46eECazs",FALSE,"https://www.ticketmaster.com/carolina-panthers-vs-seattle-seahawks-charlotte-north-carolina-11-25-2018/event/0E005470A7389E31","en-us","2018-04-28T14:00:00Z",FALSE,"2018-11-25T18:00:00Z","2018-11-25","13:00:00","2018-11-25T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/atl/19741s.gif","There is an overall 10 ticket limit for this event.","Wheelchair Seating: Located in mulitple sections around the stadium"
"33","2018-11-08","2018-11-08_08.24.14","Cincinnati Bengals vs. New Orleans Saints","event","1AvbZ4kGkXXepHL",FALSE,"https://www.ticketmaster.com/cincinnati-bengals-vs-new-orleans-saints-cincinnati-ohio-11-11-2018/event/1600546FBE096F1F","en-us","2018-04-20T00:00:00Z",FALSE,"2018-11-11T19:00:00Z","2018-11-11","13:00:00","2018-11-11T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch6/85278s.gif","There is a ten (10) ticket limit for the Season Ticket Member Offer.","Accessible seating is available for wheelchairs and companions.  There is a 4 ticket limit for all accessible seating, unless otherwise posted.

Wheelchair patrons should purchase 1 wheelchair seat as their seat and up to 3 companion seats.  Wheelchair companions should also purchase wheelchair seats as their seat.

Please Note: Hearing impaired patrons should contact the box office directly to purchase tickets to ensure additional accommodations are in place.  The box office can be reached by phone at (513) 621-8383 during regular business hours.

Accessible seats are located in Sections 101, 120, 146, 303, 307, 315, 337, 339 and 347 of the stadium.  More information is available by calling (513) 621-8383 during normal business hours or on game days at the Customer Service windows of the North Ticket Office located by Gate C."
"34","2018-11-08","2018-11-08_08.24.14","Indianapolis Colts vs. Dallas Cowboys","event","vv17fZ4kGkDqda17",FALSE,"https://www.ticketmaster.com/indianapolis-colts-vs-dallas-cowboys-indianapolis-indiana-12-16-2018/event/0500546EDD0C9284","en-us","2018-07-18T14:00:00Z",FALSE,"2018-12-16T18:00:00Z","2018-12-16","13:00:00","2018-12-16T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch2/85274s.gif","There is a 9 ticket limit for the general public onsale.","ADA seating may be purchased online.  For exchanges, please contact the Colts ticket office at (317) 297-2658."
"35","2018-11-08","2018-11-08_08.24.14","Arizona Cardinals vs. Oakland Raiders","event","1Av0Z4kGkD7c0-v",FALSE,"https://www.ticketmaster.com/arizona-cardinals-vs-oakland-raiders-glendale-arizona-11-18-2018/event/1900546EC4B64841","en-us","2018-07-21T17:00:00Z",FALSE,"2018-11-18T18:05:00Z","2018-11-18","14:05:00","2018-11-18T21:05:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Phoenix",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/mtn/32276s.gif",NA,NA
"36","2018-11-08","2018-11-08_08.24.14","Pittsburgh Steelers","event","1kAOv4pbGACRxEL",FALSE,"https://www.ticketmaster.com/pittsburgh-steelers-pittsburgh-pennsylvania-11-17-2018/event/160055598EBE29DF","en-us","2018-10-29T14:00:00Z",FALSE,"2018-11-17T16:00:00Z","2018-11-17","11:00:00","2018-11-17T16:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA",NA,NA,NA
"37","2018-11-08","2018-11-08_08.24.14","Oakland Raiders vs. Pittsburgh Steelers","event","G5vYZ4kTkKEYR",FALSE,"https://www.ticketmaster.com/oakland-raiders-vs-pittsburgh-steelers-oakland-california-12-09-2018/event/1C00546FC64E7C2F","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-10T02:20:00Z","2018-12-09","17:20:00","2018-12-10T01:20:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/nca/82218s.gif",NA,"* ADA seats are all seats in rows 1A, 7A, 37A, 38A"
"38","2018-11-08","2018-11-08_08.24.14","Minnesota Vikings vs. Chicago Bears","event","vv1akZAoY07oNZe26",FALSE,"https://www.ticketmaster.com/minnesota-vikings-vs-chicago-bears-minneapolis-minnesota-12-30-2018/event/06005470904463E6","en-us","2018-07-19T15:00:00Z",FALSE,"2018-12-30T18:00:00Z","2018-12-30","12:00:00","2018-12-30T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch3/79648s.gif","There is an overall 8 ticket limit for this event.",NA
"39","2018-11-08","2018-11-08_08.24.14","Kansas City Chiefs vs. Arizona Cardinals","event","vv17bZ4kGkD0eql8",FALSE,"https://www.ticketmaster.com/kansas-city-chiefs-vs-arizona-cardinals-kansas-city-missouri-11-11-2018/event/0600546EE409DAD0","en-us","2018-04-20T15:00:00Z",FALSE,"2018-11-11T19:00:00Z","2018-11-11","12:00:00","2018-11-11T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch3/85301s.gif",NA,NA
"40","2018-11-08","2018-11-08_08.24.14","Seattle Seahawks vs. San Francisco 49ers","event","vvG1HZ4kEa3Pzj",FALSE,"https://www.ticketmaster.com/seattle-seahawks-vs-san-francisco-49ers-seattle-washington-12-02-2018/event/0F005469C94A5E1C","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-03T01:20:00Z","2018-12-02","17:20:00","2018-12-03T01:20:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/sea/77629s.gif","There is an overall 6 ticket limit for this event.",NA
"41","2018-11-08","2018-11-08_08.24.14","Philadelphia Eagles vs. New York Giants","event","vv17FZ4kGkzZjoQT",FALSE,"https://www.ticketmaster.com/philadelphia-eagles-vs-new-york-giants-philadelphia-pennsylvania-11-25-2018/event/0200546E007116BF","en-us","2018-05-10T14:00:00Z",FALSE,"2018-11-25T19:00:00Z","2018-11-25","13:00:00","2018-11-25T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/phi/71340s.gif",NA,NA
