"","date","timestamp","name","type","id","test","url","locale","startDateTime","startTBD","endDateTime","localDate","localTime","dateTime","dateTBD","dateTBA","timeTBA","noSpecificTime","code","timezone","spanMultipleDays","id","name","description","staticUrl","info","info"
"14","2018-12-16","2018-12-16_20.47.48","Pittsburgh Steelers vs. New England Patriots","event","1ApZAoEGkeX3a3z",FALSE,"https://www.ticketmaster.com/pittsburgh-steelers-vs-new-england-patriots-pittsburgh-pennsylvania-12-16-2018/event/16005467BE4894B8","en-us","2018-05-18T14:00:00Z",FALSE,"2018-12-16T22:25:00Z","2018-12-16","16:25:00","2018-12-16T21:25:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch6/72598s.gif","There is a ten (10) ticket limit total across all 8 regular season Steelers home games.",NA
"15","2018-12-16","2018-12-16_20.47.48","New York Giants vs. Dallas Cowboys","event","k7vGF463D6VyO",FALSE,"https://www.ticketmaster.com/new-york-giants-vs-dallas-cowboys-east-rutherford-new-jersey-12-30-2018/event/00005474BB1F4E60","en-us","2018-04-27T16:00:00Z",FALSE,"2018-12-30T19:00:00Z","2018-12-30","13:00:00","2018-12-30T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ny1/41546s.gif","There is a eight (8) ticket limit per household.",NA
"16","2018-12-16","2018-12-16_20.47.48","San Francisco 49ers vs. Seattle Seahawks","event","G5vYZ46K56Ahm",FALSE,"https://www.ticketmaster.com/san-francisco-49ers-vs-seattle-seahawks-santa-clara-california-12-16-2018/event/1C005474CB1C56EE","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-16T22:05:00Z","2018-12-16","13:05:00","2018-12-16T21:05:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/nca/53641s.gif","There is an 8 ticket limit for this event. For larger groups, please call 415-GO-49ERS","Levi's® Stadium accessible seating is in a flat area that can accommodate a wheelchair and a fixed seat for a companion.  If the patron does not require a wheelchair space, a folding chair can be provided in that spot.  Levi's® Stadium has a limited number of accessible spaces available and they are solely available for the purpose of accommodating patrons with accessible needs."
"17","2018-12-16","2018-12-16_20.47.48","Denver Broncos vs. Cleveland Browns","event","G5vzZ4kMX7ST7",FALSE,"https://www.ticketmaster.com/denver-broncos-vs-cleveland-browns-denver-colorado-12-15-2018/event/1E00546DFE133FC4","en-us",NA,FALSE,NA,"2018-12-15","18:20:00","2018-12-16T01:20:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Denver",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/mtn/39373s.gif",NA,NA
"18","2018-12-16","2018-12-16_20.47.48","Suites - Oakland Raiders v Denver Broncos","event","G5vYZ46K62Pfj",FALSE,"https://www.ticketmaster.com/suites-oakland-raiders-v-denver-broncos-oakland-california-12-24-2018/event/1C005474C73E551C","en-us",NA,FALSE,NA,"2018-12-24","17:15:00","2018-12-25T01:15:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Los_Angeles",FALSE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/nca/82218s.gif",NA,NA
"19","2018-12-16","2018-12-16_20.47.48","Jacksonville Jaguars vs. Washington Redskins","event","1AeFZ4kGkH5aDzb",FALSE,"https://www.ticketmaster.com/jacksonville-jaguars-vs-washington-redskins-jacksonville-florida-12-16-2018/event/2200546F0B27BE18","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-16T19:00:00Z","2018-12-16","13:00:00","2018-12-16T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/fl2/70008s.gif","There is an overall 8 ticket limit for this event.",NA
"20","2018-12-16","2018-12-16_20.47.48","2019 Pro Bowl","event","1AeFZ48GknbgQj9",FALSE,"https://www.ticketmaster.com/2019-pro-bowl-orlando-florida-01-27-2019/event/2200550A98D5A717","en-us","2018-10-30T13:00:00Z",FALSE,"2019-01-27T21:00:00Z","2019-01-27","15:00:00","2019-01-27T20:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/fl2/88328s.gif",NA,NA
"21","2018-12-16","2018-12-16_20.47.48","Indianapolis Colts vs. Dallas Cowboys","event","vv17fZ4kGkDqda17",FALSE,"https://www.ticketmaster.com/indianapolis-colts-vs-dallas-cowboys-indianapolis-indiana-12-16-2018/event/0500546EDD0C9284","en-us","2018-07-18T14:00:00Z",FALSE,"2018-12-16T18:00:00Z","2018-12-16","13:00:00","2018-12-16T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch2/85274s.gif","There is a 9 ticket limit for the general public onsale.","ADA seating may be purchased online.  For exchanges, please contact the Colts ticket office at (317) 297-2658."
"22","2018-12-16","2018-12-16_20.47.48","Seattle Seahawks vs. Kansas City Chiefs","event","vvG1HZ4kEa9Pzn",FALSE,"https://www.ticketmaster.com/seattle-seahawks-vs-kansas-city-chiefs-seattle-washington-12-23-2018/event/0F005469C95E5E2A","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-24T01:20:00Z","2018-12-23","17:20:00","2018-12-24T01:20:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/sea/77629s.gif","There is an overall 6 ticket limit for this event.",NA
"23","2018-12-16","2018-12-16_20.47.48","Minnesota Vikings vs. Miami Dolphins","event","vv1FbZ46e3FJZd2ka",FALSE,"https://www.ticketmaster.com/minnesota-vikings-vs-miami-dolphins-minneapolis-minnesota-12-16-2018/event/0600547092226E58","en-us","2018-07-19T15:00:00Z",FALSE,"2018-12-16T18:00:00Z","2018-12-16","12:00:00","2018-12-16T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch3/79648s.gif","There is an overall 8 ticket limit for this event.",NA
"24","2018-12-16","2018-12-16_20.47.48","Seattle Seahawks vs. Arizona Cardinals","event","vvG1HZ4kEa_AzY",FALSE,"https://www.ticketmaster.com/seattle-seahawks-vs-arizona-cardinals-seattle-washington-12-30-2018/event/0F005469C9645E30","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-30T21:25:00Z","2018-12-30","13:25:00","2018-12-30T21:25:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/sea/77629s.gif","There is an overall 6 ticket limit for this event.",NA
"25","2018-12-16","2018-12-16_20.47.48","Pittsburgh Steelers vs. Cincinnati Bengals","event","1ApZAoEGkeDD_Gi",FALSE,"https://www.ticketmaster.com/pittsburgh-steelers-vs-cincinnati-bengals-pittsburgh-pennsylvania-12-30-2018/event/16005467BBED932C","en-us","2018-05-18T14:00:00Z",FALSE,"2018-12-30T19:00:00Z","2018-12-30","13:00:00","2018-12-30T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch6/72598s.gif","There is a ten (10) ticket limit total across all 8 regular season Steelers home games.",NA
"26","2018-12-16","2018-12-16_20.47.48","Carolina Panthers vs. New Orleans Saints","event","vvG1zZ46eEbtyO",FALSE,"https://www.ticketmaster.com/carolina-panthers-vs-new-orleans-saints-charlotte-north-carolina-12-17-2018/event/0E005470A7629E60","en-us","2018-04-28T14:00:00Z",FALSE,"2018-12-18T01:15:00Z","2018-12-17","20:15:00","2018-12-18T01:15:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/atl/19741s.gif","There is an overall 10 ticket limit for this event.","Wheelchair Seating: Located in mulitple sections around the stadium"
"27","2018-12-16","2018-12-16_20.47.48","Atlanta Falcons vs. Arizona Cardinals","event","vvG1zZ46e1vgsy",FALSE,"https://www.ticketmaster.com/atlanta-falcons-vs-arizona-cardinals-atlanta-georgia-12-16-2018/event/0E0054708A075C79","en-us","2018-08-23T19:00:00Z",FALSE,"2018-12-16T19:00:00Z","2018-12-16","13:00:00","2018-12-16T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/atl/81420s.gif",NA,NA
"28","2018-12-16","2018-12-16_20.47.48","Carolina Panthers vs. Atlanta Falcons","event","vvG1zZ46eELayz",FALSE,"https://www.ticketmaster.com/carolina-panthers-vs-atlanta-falcons-charlotte-north-carolina-12-23-2018/event/0E005470A77C9E78","en-us","2018-04-28T14:00:00Z",FALSE,"2018-12-23T18:00:00Z","2018-12-23","13:00:00","2018-12-23T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/atl/19741s.gif","There is an overall 10 ticket limit for this event.","Wheelchair Seating: Located in mulitple sections around the stadium"
"29","2018-12-16","2018-12-16_20.47.48","Kansas City Chiefs vs. Oakland Raiders","event","vv17bZ4kGkDNHWnW",FALSE,"https://www.ticketmaster.com/kansas-city-chiefs-vs-oakland-raiders-kansas-city-missouri-12-30-2018/event/0600546EE3F3DABD","en-us","2018-04-20T15:00:00Z",FALSE,"2018-12-30T19:00:00Z","2018-12-30","12:00:00","2018-12-30T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch3/85301s.gif",NA,NA
"30","2018-12-16","2018-12-16_20.47.48","Philadelphia Eagles vs. Houston Texans","event","vv17FZ4kGkzZfsQP",FALSE,"https://www.ticketmaster.com/philadelphia-eagles-vs-houston-texans-philadelphia-pennsylvania-12-23-2018/event/0200546E005316A5","en-us","2018-05-10T14:00:00Z",FALSE,"2018-12-23T19:00:00Z","2018-12-23","13:00:00","2018-12-23T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/phi/71340s.gif",NA,NA
"31","2018-12-16","2018-12-16_20.47.48","Jacksonville Jaguars v Miami Dolphins","event","vvG1VZ4kMfIqHM",FALSE,"https://www.ticketmaster.com/jacksonville-jaguars-v-miami-dolphins-miami-florida-12-23-2018/event/0D00546DD4A1DF37","en-us","2018-05-09T14:00:00Z",FALSE,"2018-12-23T19:00:00Z","2018-12-23","13:00:00","2018-12-23T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/flo/85771s.gif",NA,NA
"32","2018-12-16","2018-12-16_20.47.48","Indianapolis Colts vs. New York Giants","event","vv17fZ4kGkDqFy19",FALSE,"https://www.ticketmaster.com/indianapolis-colts-vs-new-york-giants-indianapolis-indiana-12-23-2018/event/0500546EDD239297","en-us","2018-07-18T14:00:00Z",FALSE,"2018-12-24T01:00:00Z","2018-12-23","13:00:00","2018-12-23T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch2/85274s.gif","There is a 9 ticket limit for the general public onsale.","ADA seating may be purchased online.  For exchanges, please contact the Colts ticket office at (317) 297-2658."
"33","2018-12-16","2018-12-16_20.47.48","Los Angeles Chargers vs. Baltimore Ravens","event","vvG1IZ4kTPcNM8",FALSE,"https://www.ticketmaster.com/los-angeles-chargers-vs-baltimore-ravens-carson-california-12-22-2018/event/0A00546FE5B63DD0","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-23T01:20:00Z","2018-12-22","17:20:00","2018-12-23T01:20:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Tijuana",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/wes/79726s.gif",NA,NA
"34","2018-12-16","2018-12-16_20.47.48","Cincinnati Bengals vs. Oakland Raiders","event","1AvbZ4kGkXXvkHC",FALSE,"https://www.ticketmaster.com/cincinnati-bengals-vs-oakland-raiders-cincinnati-ohio-12-16-2018/event/1600546FBE046F0E","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-16T19:00:00Z","2018-12-16","13:00:00","2018-12-16T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch6/85278s.gif","There is a ten (10) ticket limit for the Season Ticket Member Offer.","Accessible seating is available for wheelchairs and companions.  There is a 4 ticket limit for all accessible seating, unless otherwise posted.

Wheelchair patrons should purchase 1 wheelchair seat as their seat and up to 3 companion seats.  Wheelchair companions should also purchase wheelchair seats as their seat.

Please Note: Hearing impaired patrons should contact the box office directly to purchase tickets to ensure additional accommodations are in place.  The box office can be reached by phone at (513) 621-8383 during regular business hours.

Accessible seats are located in Sections 101, 120, 146, 303, 307, 315, 337, 339 and 347 of the stadium.  More information is available by calling (513) 621-8383 during normal business hours or on game days at the Customer Service windows of the North Ticket Office located by Gate C."
"35","2018-12-16","2018-12-16_20.47.48","Tennessee Titans vs. Indianapolis Colts","event","G5viZ4kEtDu8M",FALSE,"https://www.ticketmaster.com/tennessee-titans-vs-indianapolis-colts-nashville-tennessee-12-30-2018/event/1B005469E9ECD437","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-30T19:00:00Z","2018-12-30","12:00:00","2018-12-30T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/scs/72311s.gif","There is an overall 14 ticket limit for this event.",NA
"36","2018-12-16","2018-12-16_20.47.48","Oakland Raiders vs. Denver Broncos","event","G5vYZ4kTkC9Yb",FALSE,"https://www.ticketmaster.com/oakland-raiders-vs-denver-broncos-oakland-california-12-24-2018/event/1C00546FC6397C18","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-25T02:15:00Z","2018-12-24","17:15:00","2018-12-25T01:15:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/nca/82218s.gif",NA,"* ADA seats are all seats in rows 1A, 7A, 37A, 38A"
"37","2018-12-16","2018-12-16_20.47.48","Buffalo Bills vs. Miami Dolphins","event","k7vGF4krYbbyJ",FALSE,"https://www.ticketmaster.com/buffalo-bills-vs-miami-dolphins-orchard-park-new-york-12-30-2018/event/00005467B0618E66","en-us","2018-05-08T16:00:00Z",FALSE,"2018-12-30T19:00:00Z","2018-12-30","13:00:00","2018-12-30T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ny1/87584s.gif","There is an 6 Ticket Limit in the Family Sections 224-227.",NA
"38","2018-12-16","2018-12-16_20.47.48","Houston Texans vs. Jacksonville Jaguars","event","G5dIZ4kPHTeyS",FALSE,"https://www.ticketmaster.com/houston-texans-vs-jacksonville-jaguars-houston-texas-12-30-2018/event/3A0054697CFC2E73","en-us","2018-04-27T15:00:00Z",FALSE,"2018-12-30T18:00:00Z","2018-12-30","12:00:00","2018-12-30T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/dl2/85232s.gif",NA,"Wheelchair accessible and companion seating available for ADA seating requests.  There is a 4 ticket limit for ADA seat requests.  All ADA seating is subject to availability"
"39","2018-12-16","2018-12-16_20.47.48","Baltimore Ravens vs. Cleveland Browns","event","1AvfZ4kGkH6RpCR",FALSE,"https://www.ticketmaster.com/baltimore-ravens-vs-cleveland-browns-baltimore-maryland-12-30-2018/event/1500546F07BD63AF","en-us","2018-04-20T00:00:00Z",FALSE,"2018-12-30T19:00:00Z","2018-12-30","13:00:00","2018-12-30T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/wdc/66995s.gif","There is an overall 10 ticket limit for this event.","1 ADA - 1 Companion.  2 ticket limit."
"40","2018-12-16","2018-12-16_20.47.48","Pittsburgh Steelers VIP Packages","event","1AvbZ43GkRy-tN3",FALSE,"https://www.ticketmastervip.com/d/pittsburgh-steelers-packages?utm_source=ticketmaster.com&utm_medium=referral&utm_campaign=nfl_pittsburgh_steelers&utm_content=shell_event_search_link","en-us","2009-09-12T00:00:00Z",FALSE,"2018-12-31T05:00:00Z","2018-12-31",NA,NA,FALSE,FALSE,FALSE,TRUE,"onsale","America/New_York",TRUE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA",NA,"OFF",NA
