"","date","timestamp","name","type","id","test","url","locale","description","startDateTime","startTBD","endDateTime","localDate","localTime","dateTime","dateTBD","dateTBA","timeTBA","noSpecificTime","code","timezone","spanMultipleDays","id","name","description","staticUrl","info","info"
"41","2018-11-19","2018-11-19_08.41.53","Minnesota Vikings vs. Miami Dolphins","event","vv1FbZ46e3FJZd2ka",FALSE,"https://www.ticketmaster.com/minnesota-vikings-vs-miami-dolphins-minneapolis-minnesota-12-16-2018/event/0600547092226E58","en-us",NA,"2018-07-19T15:00:00Z",FALSE,"2018-12-16T18:00:00Z","2018-12-16","12:00:00","2018-12-16T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch3/79648s.gif","There is an overall 8 ticket limit for this event.",NA
"42","2018-11-19","2018-11-19_08.41.53","Indianapolis Colts vs. Tennessee Titans","event","vv17fZ4kGkDjDaFD",FALSE,"https://www.ticketmaster.com/indianapolis-colts-vs-tennessee-titans-indianapolis-indiana-11-18-2018/event/0500546EDCEC923B","en-us",NA,"2018-07-18T14:00:00Z",FALSE,"2018-11-18T18:00:00Z","2018-11-18","13:00:00","2018-11-18T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch2/85274s.gif","There is a 9 ticket limit for the general public onsale.","ADA seating may be purchased online.  For exchanges, please contact the Colts ticket office at (317) 297-2658."
"43","2018-11-19","2018-11-19_08.41.53","Buffalo Bills v Miami Dolphins","event","vvG1VZ4kMfncHT",FALSE,"https://www.ticketmaster.com/buffalo-bills-v-miami-dolphins-miami-florida-12-02-2018/event/0D00546DD4AADF3F","en-us",NA,"2018-05-09T14:00:00Z",FALSE,"2018-12-02T19:00:00Z","2018-12-02","13:00:00","2018-12-02T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/flo/85771s.gif",NA,NA
"44","2018-11-19","2018-11-19_08.41.53","Carolina Panthers vs. New Orleans Saints","event","vvG1zZ46eEbtyO",FALSE,"https://www.ticketmaster.com/carolina-panthers-vs-new-orleans-saints-charlotte-north-carolina-12-17-2018/event/0E005470A7629E60","en-us",NA,"2018-04-28T14:00:00Z",FALSE,"2018-12-18T01:15:00Z","2018-12-17","20:15:00","2018-12-18T01:15:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/atl/19741s.gif","There is an overall 10 ticket limit for this event.","Wheelchair Seating: Located in mulitple sections around the stadium"
"45","2018-11-19","2018-11-19_08.41.53","Kansas City Chiefs vs. Oakland Raiders","event","vv17bZ4kGkDNHWnW",FALSE,"https://www.ticketmaster.com/kansas-city-chiefs-vs-oakland-raiders-kansas-city-missouri-12-30-2018/event/0600546EE3F3DABD","en-us",NA,"2018-04-20T15:00:00Z",FALSE,"2018-12-30T19:00:00Z","2018-12-30","12:00:00","2018-12-30T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch3/85301s.gif",NA,NA
"46","2018-11-19","2018-11-19_08.41.53","New York Giants vs. Dallas Cowboys","event","k7vGF463D6VyO",FALSE,"https://www.ticketmaster.com/new-york-giants-vs-dallas-cowboys-east-rutherford-new-jersey-12-30-2018/event/00005474BB1F4E60","en-us",NA,"2018-04-27T16:00:00Z",FALSE,"2018-12-30T19:00:00Z","2018-12-30","13:00:00","2018-12-30T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ny1/41546s.gif","There is a eight (8) ticket limit per household.",NA
"47","2018-11-19","2018-11-19_08.41.53","Philadelphia Eagles vs. Houston Texans","event","vv17FZ4kGkzZfsQP",FALSE,"https://www.ticketmaster.com/philadelphia-eagles-vs-houston-texans-philadelphia-pennsylvania-12-23-2018/event/0200546E005316A5","en-us",NA,"2018-05-10T14:00:00Z",FALSE,"2018-12-23T19:00:00Z","2018-12-23","13:00:00","2018-12-23T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/phi/71340s.gif",NA,NA
"48","2018-11-19","2018-11-19_08.41.53","Atlanta Falcons vs. Arizona Cardinals","event","vvG1zZ46e1vgsy",FALSE,"https://www.ticketmaster.com/atlanta-falcons-vs-arizona-cardinals-atlanta-georgia-12-16-2018/event/0E0054708A075C79","en-us",NA,"2018-08-23T19:00:00Z",FALSE,"2018-12-16T19:00:00Z","2018-12-16","13:00:00","2018-12-16T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/atl/81420s.gif",NA,NA
"49","2018-11-19","2018-11-19_08.41.53","Detroit Lions vs. Chicago Bears","event","vv17OZ4kGkTInM-q",FALSE,"https://www.ticketmaster.com/detroit-lions-vs-chicago-bears-detroit-michigan-11-22-2018/event/0800546FE8AB785D","en-us",NA,"2018-07-25T14:00:00Z",FALSE,"2018-11-22T18:30:00Z","2018-11-22","12:30:00","2018-11-22T17:30:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/det/29012s.gif","There is an overall 10 ticket limit on this event.","Accessible seating is available for wheelchairs and companions as well as limited mobility. There is a 4 ticket limit for all accessible seating (2 wheelchair, 2 companions max), unless otherwise posted. All accessible patrons, including limited mobility, should purchase up to 2 wheelchair seats as their seat and up to 2 companion seats. Additional companion seats are available through the box office by calling (313) 262-2167."
"50","2018-11-19","2018-11-19_08.41.53","2018 Steelers Alumni Weekend Dinner","event","1kAOv4pFGAGHwkO",FALSE,"https://www.ticketmaster.com/2018-steelers-alumni-weekend-dinner-pittsburgh-pennsylvania-12-01-2018/event/160055588CF321A0","en-us",NA,"2018-11-01T13:00:00Z",FALSE,"2018-12-01T23:00:00Z","2018-12-01","18:00:00","2018-12-01T23:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA",NA,"Customers may purchase a full table of 10 or smaller increments.",NA
"51","2018-11-19","2018-11-19_08.41.53","Pittsburgh Steelers VIP Packages","event","1AvbZ43GkRy-tN3",FALSE,"https://www.ticketmastervip.com/d/pittsburgh-steelers-packages?utm_source=ticketmaster.com&utm_medium=referral&utm_campaign=nfl_pittsburgh_steelers&utm_content=shell_event_search_link","en-us",NA,"2009-09-12T00:00:00Z",FALSE,"2018-12-31T05:00:00Z","2018-12-31",NA,NA,FALSE,FALSE,FALSE,TRUE,"onsale","America/New_York",TRUE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA",NA,"OFF",NA
"52","2018-11-19","2018-11-19_08.41.53","Indianapolis Colts vs. Miami Dolphins","event","vv17fZ4kGkDq6t1C",FALSE,"https://www.ticketmaster.com/indianapolis-colts-vs-miami-dolphins-indianapolis-indiana-11-25-2018/event/0500546EDD1E928E","en-us",NA,"2018-07-18T14:00:00Z",FALSE,"2018-11-25T21:25:00Z","2018-11-25","16:25:00","2018-11-25T21:25:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch2/85274s.gif","There is a 9 ticket limit for the general public onsale.","ADA seating may be purchased online.  For exchanges, please contact the Colts ticket office at (317) 297-2658."
"53","2018-11-19","2018-11-19_08.41.53","Baltimore Ravens vs. Cincinnati Bengals","event","1AvfZ4kGkH6nkCn",FALSE,"https://www.ticketmaster.com/baltimore-ravens-vs-cincinnati-bengals-baltimore-maryland-11-18-2018/event/1500546F07A863AA","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-11-18T19:00:00Z","2018-11-18","13:00:00","2018-11-18T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/wdc/66995s.gif","There is an overall 10 ticket limit for this event.","1 ADA - 1 Companion.  2 ticket limit."
"54","2018-11-19","2018-11-19_08.41.53","Baltimore Ravens vs. Oakland Raiders","event","1AvfZ4kGkH6pJC4",FALSE,"https://www.ticketmaster.com/baltimore-ravens-vs-oakland-raiders-baltimore-maryland-11-25-2018/event/1500546F075A6395","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-11-25T19:00:00Z","2018-11-25","13:00:00","2018-11-25T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/wdc/66995s.gif","There is an overall 10 ticket limit for this event.","1 ADA - 1 Companion.  2 ticket limit."
"55","2018-11-19","2018-11-19_08.41.53","HALF PRICE GAME: Denver Broncos v Pittsburgh Steelers","event","G5vzZ4GXuo-8c",FALSE,"https://www.ticketmaster.com/half-price-game-denver-broncos-v-denver-colorado-11-25-2018/event/1E0054CF8D46142D","en-us",NA,NA,FALSE,NA,"2018-11-25","14:25:00","2018-11-25T21:25:00Z",FALSE,FALSE,FALSE,FALSE,"offsale","America/Denver",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/mtn/39373s.gif","There is an overall 4 ticket limit for this event.",NA
"56","2018-11-19","2018-11-19_08.41.53","Indianapolis Colts vs. New York Giants","event","vv17fZ4kGkDqFy19",FALSE,"https://www.ticketmaster.com/indianapolis-colts-vs-new-york-giants-indianapolis-indiana-12-23-2018/event/0500546EDD239297","en-us",NA,"2018-07-18T14:00:00Z",FALSE,"2018-12-24T01:00:00Z","2018-12-23","13:00:00","2018-12-23T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch2/85274s.gif","There is a 9 ticket limit for the general public onsale.","ADA seating may be purchased online.  For exchanges, please contact the Colts ticket office at (317) 297-2658."
"57","2018-11-19","2018-11-19_08.41.53","Cincinnati Bengals vs. Denver Broncos","event","1AvbZ4kGkXWTUDg",FALSE,"https://www.ticketmaster.com/cincinnati-bengals-vs-denver-broncos-cincinnati-ohio-12-02-2018/event/1600546FBDFF6EF5","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-12-02T19:00:00Z","2018-12-02","13:00:00","2018-12-02T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch6/85278s.gif","There is a ten (10) ticket limit for the Season Ticket Member Offer.","Accessible seating is available for wheelchairs and companions.  There is a 4 ticket limit for all accessible seating, unless otherwise posted.

Wheelchair patrons should purchase 1 wheelchair seat as their seat and up to 3 companion seats.  Wheelchair companions should also purchase wheelchair seats as their seat.

Please Note: Hearing impaired patrons should contact the box office directly to purchase tickets to ensure additional accommodations are in place.  The box office can be reached by phone at (513) 621-8383 during regular business hours.

Accessible seats are located in Sections 101, 120, 146, 303, 307, 315, 337, 339 and 347 of the stadium.  More information is available by calling (513) 621-8383 during normal business hours or on game days at the Customer Service windows of the North Ticket Office located by Gate C."
"58","2018-11-19","2018-11-19_08.41.53","San Francisco 49ers vs. Denver Broncos","event","G5vYZ46K1WgQ4",FALSE,"https://www.ticketmaster.com/san-francisco-49ers-vs-denver-broncos-santa-clara-california-12-09-2018/event/1C005474CAF75695","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-12-09T22:05:00Z","2018-12-09","13:05:00","2018-12-09T21:05:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/nca/53641s.gif","There is an 8 ticket limit for this event. For larger groups, please call 415-GO-49ERS","Levi's® Stadium accessible seating is in a flat area that can accommodate a wheelchair and a fixed seat for a companion.  If the patron does not require a wheelchair space, a folding chair can be provided in that spot.  Levi's® Stadium has a limited number of accessible spaces available and they are solely available for the purpose of accommodating patrons with accessible needs."
"59","2018-11-19","2018-11-19_08.41.53","Kansas City Chiefs vs. Baltimore Ravens","event","vv17bZ4kGkDNXuld",FALSE,"https://www.ticketmaster.com/kansas-city-chiefs-vs-baltimore-ravens-kansas-city-missouri-12-09-2018/event/0600546EE3F8DAC3","en-us",NA,"2018-04-20T15:00:00Z",FALSE,"2018-12-09T19:00:00Z","2018-12-09","12:00:00","2018-12-09T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch3/85301s.gif",NA,NA
"60","2018-11-19","2018-11-19_08.41.53","Jacksonville Jaguars vs. Indianapolis Colts","event","1AeFZ4kGkH5e5zC",FALSE,"https://www.ticketmaster.com/jacksonville-jaguars-vs-indianapolis-colts-jacksonville-florida-12-02-2018/event/2200546F0B08BE0E","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-12-02T19:00:00Z","2018-12-02","13:00:00","2018-12-02T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/fl2/70008s.gif","There is an overall 8 ticket limit for this event.",NA
"61","2018-11-19","2018-11-19_08.41.53","Jacksonville Jaguars v Miami Dolphins","event","vvG1VZ4kMfIqHM",FALSE,"https://www.ticketmaster.com/jacksonville-jaguars-v-miami-dolphins-miami-florida-12-23-2018/event/0D00546DD4A1DF37","en-us",NA,"2018-05-09T14:00:00Z",FALSE,"2018-12-23T19:00:00Z","2018-12-23","13:00:00","2018-12-23T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/flo/85771s.gif",NA,NA
"62","2018-11-19","2018-11-19_08.41.53","Tennessee Titans vs. Jacksonville Jaguars","event","G5viZ4kEnAcoE",FALSE,"https://www.ticketmaster.com/tennessee-titans-vs-jacksonville-jaguars-nashville-tennessee-12-06-2018/event/1B005469EA16D467","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-12-07T02:20:00Z","2018-12-06","19:20:00","2018-12-07T01:20:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/scs/72311s.gif","There is an overall 14 ticket limit for this event.",NA
"63","2018-11-19","2018-11-19_08.41.53","Cincinnati Bengals vs. Oakland Raiders","event","1AvbZ4kGkXXvkHC",FALSE,"https://www.ticketmaster.com/cincinnati-bengals-vs-oakland-raiders-cincinnati-ohio-12-16-2018/event/1600546FBE046F0E","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-12-16T19:00:00Z","2018-12-16","13:00:00","2018-12-16T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch6/85278s.gif","There is a ten (10) ticket limit for the Season Ticket Member Offer.","Accessible seating is available for wheelchairs and companions.  There is a 4 ticket limit for all accessible seating, unless otherwise posted.

Wheelchair patrons should purchase 1 wheelchair seat as their seat and up to 3 companion seats.  Wheelchair companions should also purchase wheelchair seats as their seat.

Please Note: Hearing impaired patrons should contact the box office directly to purchase tickets to ensure additional accommodations are in place.  The box office can be reached by phone at (513) 621-8383 during regular business hours.

Accessible seats are located in Sections 101, 120, 146, 303, 307, 315, 337, 339 and 347 of the stadium.  More information is available by calling (513) 621-8383 during normal business hours or on game days at the Customer Service windows of the North Ticket Office located by Gate C."
"64","2018-11-19","2018-11-19_08.41.53","Tennessee Titans vs. Indianapolis Colts","event","G5viZ4kEtDu8M",FALSE,"https://www.ticketmaster.com/tennessee-titans-vs-indianapolis-colts-nashville-tennessee-12-30-2018/event/1B005469E9ECD437","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-12-30T19:00:00Z","2018-12-30","12:00:00","2018-12-30T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/scs/72311s.gif","There is an overall 14 ticket limit for this event.",NA
"65","2018-11-19","2018-11-19_08.41.53","San Francisco 49ers vs. Chicago Bears","event","G5vYZ46K1H4Q8",FALSE,"https://www.ticketmaster.com/san-francisco-49ers-vs-chicago-bears-santa-clara-california-12-23-2018/event/1C005474CAF15690","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-12-23T22:05:00Z","2018-12-23","13:05:00","2018-12-23T21:05:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/nca/53641s.gif","There is an 8 ticket limit for this event. For larger groups, please call 415-GO-49ERS","Levi's® Stadium accessible seating is in a flat area that can accommodate a wheelchair and a fixed seat for a companion.  If the patron does not require a wheelchair space, a folding chair can be provided in that spot.  Levi's® Stadium has a limited number of accessible spaces available and they are solely available for the purpose of accommodating patrons with accessible needs."
"66","2018-11-19","2018-11-19_08.41.53","Tennessee Titans vs. New York Jets","event","G5viZ4kEtyu8l",FALSE,"https://www.ticketmaster.com/tennessee-titans-vs-new-york-jets-nashville-tennessee-12-02-2018/event/1B005469E9E4D42B","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-12-02T22:05:00Z","2018-12-02","15:05:00","2018-12-02T21:05:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/scs/72311s.gif","There is an overall 14 ticket limit for this event.",NA
"67","2018-11-19","2018-11-19_08.41.53","San Francisco 49ers vs. Seattle Seahawks","event","G5vYZ46K56Ahm",FALSE,"https://www.ticketmaster.com/san-francisco-49ers-vs-seattle-seahawks-santa-clara-california-12-16-2018/event/1C005474CB1C56EE","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-12-16T22:05:00Z","2018-12-16","13:05:00","2018-12-16T21:05:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/nca/53641s.gif","There is an 8 ticket limit for this event. For larger groups, please call 415-GO-49ERS","Levi's® Stadium accessible seating is in a flat area that can accommodate a wheelchair and a fixed seat for a companion.  If the patron does not require a wheelchair space, a folding chair can be provided in that spot.  Levi's® Stadium has a limited number of accessible spaces available and they are solely available for the purpose of accommodating patrons with accessible needs."
"68","2018-11-19","2018-11-19_08.41.53","Los Angeles Chargers vs. Baltimore Ravens","event","vvG1IZ4kTPcNM8",FALSE,"https://www.ticketmaster.com/los-angeles-chargers-vs-baltimore-ravens-carson-california-12-22-2018/event/0A00546FE5B63DD0","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-12-23T01:20:00Z","2018-12-22","17:20:00","2018-12-23T01:20:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Tijuana",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/wes/79726s.gif",NA,NA
"69","2018-11-19","2018-11-19_08.41.53","Kansas City Chiefs vs. Los Angeles Chargers","event","vv17bZ4kGkD0ZWlu",FALSE,"https://www.ticketmaster.com/kansas-city-chiefs-vs-los-angeles-kansas-city-missouri-12-13-2018/event/0600546EE403DACD","en-us",NA,"2018-04-20T15:00:00Z",FALSE,"2018-12-14T02:20:00Z","2018-12-13","19:20:00","2018-12-14T01:20:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Chicago",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch3/85301s.gif",NA,NA
"70","2018-11-19","2018-11-19_08.41.53","Los Angeles Chargers vs. Cincinnati Bengals","event","vvG1IZ4kTPISUU",FALSE,"https://www.ticketmaster.com/los-angeles-chargers-vs-cincinnati-bengals-carson-california-12-09-2018/event/0A00546FE5A33DB6","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-12-09T22:05:00Z","2018-12-09","13:05:00","2018-12-09T21:05:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Tijuana",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/wes/79726s.gif",NA,NA
"71","2018-11-19","2018-11-19_08.41.53","Los Angeles Chargers vs. Arizona Cardinals","event","vvG1IZ4kTPtSUz",FALSE,"https://www.ticketmaster.com/los-angeles-chargers-vs-arizona-cardinals-carson-california-11-25-2018/event/0A00546FE5A73DB8","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-11-25T22:05:00Z","2018-11-25","13:05:00","2018-11-25T21:05:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Tijuana",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/wes/79726s.gif",NA,NA
"72","2018-11-19","2018-11-19_08.41.53","Buffalo Bills vs. Jacksonville Jaguars","event","k7vGF4krYobzq",FALSE,"https://www.ticketmaster.com/buffalo-bills-vs-jacksonville-jaguars-orchard-park-new-york-11-25-2018/event/00005467B0458E1D","en-us",NA,"2018-05-08T16:00:00Z",FALSE,"2018-11-25T19:00:00Z","2018-11-25","13:00:00","2018-11-25T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ny1/87584s.gif","There is an 6 Ticket Limit in the Family Sections 224-227.",NA
"73","2018-11-19","2018-11-19_08.41.53","Seattle Seahawks VIP Packages","event","vvG1HZ43mRjAet",FALSE,"https://www.ticketmastervip.com/d/seattle-seahawks-packages?utm_source=ticketmaster.com&utm_medium=referral&utm_campaign=nfl_seattle_seahawks&utm_content=shell_event_search_link","en-us",NA,"2009-09-12T03:00:00Z",FALSE,"2018-12-31T08:00:00Z","2018-12-31",NA,NA,FALSE,FALSE,FALSE,TRUE,"onsale","America/Los_Angeles",TRUE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA",NA,"OFF",NA
"74","2018-11-19","2018-11-19_08.41.53","Tennessee Titans VIP Packages","event","G5viZ43RmA5i8",FALSE,"https://www.ticketmastervip.com/d/tennessee-titans-packages?utm_source=ticketmaster.com&utm_medium=referral&utm_campaign=nfl_tennessee_titanss&utm_content=shell_event_search_link","en-us",NA,"2009-09-12T01:00:00Z",FALSE,"2018-12-31T06:00:00Z","2018-12-31",NA,NA,FALSE,FALSE,FALSE,TRUE,"onsale","America/Chicago",TRUE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA",NA,"OFF",NA
"75","2018-11-19","2018-11-19_08.41.53","New England Patriots v Miami Dolphins","event","vvG1VZ4kMfJWHs",FALSE,"https://www.ticketmaster.com/new-england-patriots-v-miami-dolphins-miami-florida-12-09-2018/event/0D00546DD49BDF31","en-us",NA,"2018-05-09T14:00:00Z",FALSE,"2018-12-09T19:00:00Z","2018-12-09","13:00:00","2018-12-09T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/flo/85771s.gif",NA,NA
"76","2018-11-19","2018-11-19_08.41.53","Oakland Raiders vs. Denver Broncos","event","G5vYZ4kTkC9Yb",FALSE,"https://www.ticketmaster.com/oakland-raiders-vs-denver-broncos-oakland-california-12-24-2018/event/1C00546FC6397C18","en-us",NA,"2018-04-20T00:00:00Z",FALSE,"2018-12-25T02:15:00Z","2018-12-24","17:15:00","2018-12-25T01:15:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/Los_Angeles",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/nca/82218s.gif",NA,"* ADA seats are all seats in rows 1A, 7A, 37A, 38A"
"77","2018-11-19","2018-11-19_08.41.53","New Orleans Saints VIP Packages","event","G5viZ43RishPg",FALSE,"https://www.ticketmastervip.com/d/new-orleans-saints-packages?utm_source=ticketmaster.com&utm_medium=referral&utm_campaign=nfl_new_orleans_saints&utm_content=shell_event_search_link","en-us",NA,"2009-09-12T01:00:00Z",FALSE,"2018-12-31T06:00:00Z","2018-12-31",NA,NA,FALSE,FALSE,FALSE,TRUE,"onsale","America/Chicago",TRUE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA",NA,"OFF",NA
"78","2018-11-19","2018-11-19_08.41.53","Cleveland Browns vs. Carolina Panthers","event","vv17fZ4kGkT3Y6SI",FALSE,"https://www.ticketmaster.com/cleveland-browns-vs-carolina-panthers-cleveland-ohio-12-09-2018/event/0500546FD2C07CE8","en-us",NA,"2018-07-12T14:00:00Z",FALSE,"2018-12-09T19:00:00Z","2018-12-09","13:00:00","2018-12-09T18:00:00Z",FALSE,FALSE,FALSE,FALSE,"onsale","America/New_York",FALSE,"705","NFL REGULAR SEASON","NFL REGULAR SEASON / NTL / USA","https://s1.ticketm.net/tmimages/venue/maps/ch2/54506s.gif",NA,NA
"79","2018-11-19","2018-11-19_08.41.53","Baltimore Ravens VIP Packages","event","1AvfZ43GkRB-F7k",FALSE,"https://www.ticketmastervip.com/d/baltimore-ravens-packages?utm_source=ticketmaster.com&utm_medium=referral&utm_campaign=nfl_baltimore_ravens&utm_content=shell_event_search_link","en-us",NA,"2009-09-12T00:00:00Z",FALSE,"2018-12-31T05:00:00Z","2018-12-31",NA,NA,FALSE,FALSE,FALSE,TRUE,"onsale","America/New_York",TRUE,"494","PROMOTED BY VENUE","PROMOTED BY VENUE / NTL / USA",NA,"OFF",NA
